discouraged_ability,alpha,test_ability,score,baseline,delta_pct
KNs,-1.5,KNf,208.0,233.0,-10.72961373390558
KNs,-1.5,KNn,144.0,195.0,-26.153846153846157
KNs,-1.5,KNs,235.0,266.0,-11.654135338345863
KNs,-1.5,AT,102.0,99.0,3.0303030303030303
KNs,-1.5,VO,20.0,18.0,11.11111111111111
KNs,-1.0,AS,30.0,28.0,7.142857142857142
KNs,-1.0,CEc,88.0,83.0,6.024096385542169
KNs,-1.0,CEe,3.0,3.0,0.0
KNs,-1.0,CL,42.0,43.0,-2.3255813953488373
KNs,-1.0,MCr,29.0,29.0,0.0
KNs,-1.0,MCt,131.0,138.0,-5.072463768115942
KNs,-1.0,MCu,88.0,88.0,0.0
KNs,-1.0,MS,22.0,20.0,10.0
KNs,-1.0,QLl,58.0,55.0,5.454545454545454
KNs,-1.0,QLq,75.0,61.0,22.950819672131146
KNs,-1.0,SNs,0.0,0.0,0.0
KNs,-1.0,KNa,412.0,464.0,-11.206896551724139
KNs,-1.0,KNc,229.0,239.0,-4.184100418410042
KNs,-1.0,KNf,245.0,233.0,5.150214592274678
KNs,-1.0,KNn,169.0,195.0,-13.333333333333334
KNs,-1.0,KNs,250.0,266.0,-6.015037593984962
KNs,-1.0,AT,100.0,99.0,1.0101010101010102
KNs,-1.0,VO,18.0,18.0,0.0
KNs,0.0,AS,28.0,28.0,0.0
KNs,0.0,CEc,83.0,83.0,0.0
KNs,0.0,CEe,3.0,3.0,0.0
KNs,0.0,CL,43.0,43.0,0.0
KNs,0.0,MCr,29.0,29.0,0.0
KNs,0.0,MCt,138.0,138.0,0.0
KNs,0.0,MCu,88.0,88.0,0.0
KNs,0.0,MS,20.0,20.0,0.0
KNs,0.0,QLl,55.0,55.0,0.0
KNs,0.0,QLq,61.0,61.0,0.0
KNs,0.0,SNs,0.0,0.0,0.0
KNs,0.0,KNa,464.0,464.0,0.0
KNs,0.0,KNc,239.0,239.0,0.0
KNs,0.0,KNf,233.0,233.0,0.0
KNs,0.0,KNn,195.0,195.0,0.0
KNs,0.0,KNs,266.0,266.0,0.0
KNs,0.0,AT,99.0,99.0,0.0
KNs,0.0,VO,18.0,18.0,0.0
KNs,0.5,AS,24.0,28.0,-14.285714285714285
KNs,0.5,CEc,77.0,83.0,-7.228915662650602
KNs,0.5,CEe,3.0,3.0,0.0
KNs,0.5,CL,39.0,43.0,-9.30232558139535
KNs,0.5,MCr,25.0,29.0,-13.793103448275861
KNs,0.5,MCt,134.0,138.0,-2.898550724637681
KNs,0.5,MCu,81.0,88.0,-7.954545454545454
KNs,0.5,MS,20.0,20.0,0.0
KNs,0.5,QLl,63.0,55.0,14.545454545454545
KNs,0.5,QLq,59.0,61.0,-3.278688524590164
KNs,0.5,SNs,0.0,0.0,0.0
KNs,0.5,KNa,457.0,464.0,-1.5086206896551724
KNs,0.5,KNc,228.0,239.0,-4.602510460251046
KNs,0.5,KNf,224.0,233.0,-3.862660944206009
KNs,0.5,KNn,183.0,195.0,-6.153846153846154
KNs,0.5,KNs,267.0,266.0,0.37593984962406013
KNs,0.5,AT,99.0,99.0,0.0
KNs,0.5,VO,18.0,18.0,0.0
MCr,-3.0,AS,33.0,28.0,17.857142857142858
MCr,-3.0,CEc,90.0,83.0,8.433734939759036
MCr,-3.0,CEe,3.0,3.0,0.0
MCr,-3.0,CL,32.0,43.0,-25.581395348837212
MCr,-3.0,MCr,28.0,29.0,-3.4482758620689653
MCr,-3.0,MCt,142.0,138.0,2.898550724637681
MCr,-3.0,MCu,81.0,88.0,-7.954545454545454
MCr,-3.0,MS,22.0,20.0,10.0
MCr,-3.0,QLl,65.0,55.0,18.181818181818183
MCr,-3.0,QLq,52.0,61.0,-14.754098360655737
MCr,-3.0,SNs,0.0,0.0,0.0
MCr,-3.0,KNa,354.0,464.0,-23.70689655172414
MCr,-3.0,KNc,200.0,239.0,-16.317991631799163
MCr,-3.0,KNf,177.0,233.0,-24.034334763948497
MCr,-3.0,KNn,140.0,195.0,-28.205128205128204
MCr,-3.0,KNs,236.0,266.0,-11.278195488721805
MCr,-3.0,AT,102.0,99.0,3.0303030303030303
MCr,-3.0,VO,22.0,18.0,22.22222222222222
MCr,-2.0,AS,29.0,28.0,3.571428571428571
MCr,-2.0,CEc,87.0,83.0,4.819277108433735
MCr,-2.0,CEe,3.0,3.0,0.0
MCr,-2.0,CL,33.0,43.0,-23.25581395348837
MCr,-2.0,MCr,31.0,29.0,6.896551724137931
MCr,-2.0,MCt,137.0,138.0,-0.7246376811594203
MCr,-2.0,MCu,86.0,88.0,-2.272727272727273
MCr,-2.0,MS,25.0,20.0,25.0
MCr,-2.0,QLl,58.0,55.0,5.454545454545454
MCr,-2.0,QLq,52.0,61.0,-14.754098360655737
MCr,-2.0,SNs,0.0,0.0,0.0
MCr,-2.0,KNa,388.0,464.0,-16.379310344827587
MCr,-2.0,KNc,222.0,239.0,-7.112970711297072
MCr,-2.0,KNf,206.0,233.0,-11.587982832618025
MCr,-2.0,KNn,156.0,195.0,-20.0
MCr,-2.0,KNs,262.0,266.0,-1.5037593984962405
MCr,-2.0,AT,100.0,99.0,1.0101010101010102
MCr,-2.0,VO,20.0,18.0,11.11111111111111
MCr,-1.5,AS,29.0,28.0,3.571428571428571
MCr,-1.5,CEc,86.0,83.0,3.614457831325301
MCr,-1.5,CEe,3.0,3.0,0.0
MCr,-1.5,CL,30.0,43.0,-30.23255813953488
MCr,-1.5,MCr,28.0,29.0,-3.4482758620689653
MCr,-1.5,MCt,132.0,138.0,-4.3478260869565215
MCr,-1.5,MCu,85.0,88.0,-3.4090909090909087
MCr,-1.5,MS,25.0,20.0,25.0
MCr,-1.5,QLl,55.0,55.0,0.0
MCr,-1.5,QLq,46.0,61.0,-24.59016393442623
MCr,-1.5,SNs,0.0,0.0,0.0
MCr,-1.5,KNa,396.0,464.0,-14.655172413793101
MCr,-1.5,KNc,219.0,239.0,-8.368200836820083
MCr,-1.5,KNf,208.0,233.0,-10.72961373390558
MCr,-1.5,KNn,160.0,195.0,-17.94871794871795
MCr,-1.5,KNs,263.0,266.0,-1.1278195488721803
MCr,-1.5,AT,97.0,99.0,-2.0202020202020203
MCr,-1.5,VO,20.0,18.0,11.11111111111111
MCr,-1.0,AS,29.0,28.0,3.571428571428571
MCr,-1.0,CEc,88.0,83.0,6.024096385542169
MCr,-1.0,CEe,3.0,3.0,0.0
MCr,-1.0,CL,38.0,43.0,-11.627906976744185
MCr,-1.0,MCr,28.0,29.0,-3.4482758620689653
MCr,-1.0,MCt,143.0,138.0,3.6231884057971016
MCr,-1.0,MCu,87.0,88.0,-1.1363636363636365
MCr,-1.0,MS,25.0,20.0,25.0
MCr,-1.0,QLl,58.0,55.0,5.454545454545454
MCr,-1.0,QLq,62.0,61.0,1.639344262295082
MCr,-1.0,SNs,0.0,0.0,0.0
MCr,-1.0,KNa,416.0,464.0,-10.344827586206897
MCr,-1.0,KNc,237.0,239.0,-0.8368200836820083
MCr,-1.0,KNf,213.0,233.0,-8.583690987124463
MCr,-1.0,KNn,166.0,195.0,-14.871794871794872
MCr,-1.0,KNs,266.0,266.0,0.0
MCr,-1.0,AT,97.0,99.0,-2.0202020202020203
MCr,-1.0,VO,22.0,18.0,22.22222222222222
MCr,0.0,AS,28.0,28.0,0.0
MCr,0.0,CEc,83.0,83.0,0.0
MCr,0.0,CEe,3.0,3.0,0.0
MCr,0.0,CL,43.0,43.0,0.0
MCr,0.0,MCr,29.0,29.0,0.0
MCr,0.0,MCt,138.0,138.0,0.0
MCr,0.0,MCu,88.0,88.0,0.0
MCr,0.0,MS,20.0,20.0,0.0
MCr,0.0,QLl,55.0,55.0,0.0
MCr,0.0,QLq,61.0,61.0,0.0
MCr,0.0,SNs,0.0,0.0,0.0
MCr,0.0,KNa,464.0,464.0,0.0
MCr,0.0,KNc,239.0,239.0,0.0
MCr,0.0,KNf,233.0,233.0,0.0
MCr,0.0,KNn,195.0,195.0,0.0
MCr,0.0,KNs,266.0,266.0,0.0
MCr,0.0,AT,99.0,99.0,0.0
MCr,0.0,VO,18.0,18.0,0.0
MCr,0.5,AS,24.0,28.0,-14.285714285714285
MCr,0.5,CEc,79.0,83.0,-4.819277108433735
MCr,0.5,CEe,3.0,3.0,0.0
MCr,0.5,CL,39.0,43.0,-9.30232558139535
MCr,0.5,MCr,27.0,29.0,-6.896551724137931
MCr,0.5,MCt,136.0,138.0,-1.4492753623188406
MCr,0.5,MCu,81.0,88.0,-7.954545454545454
MCr,0.5,MS,20.0,20.0,0.0
MCr,0.5,QLl,59.0,55.0,7.2727272727272725
MCr,0.5,QLq,58.0,61.0,-4.918032786885246
MCr,0.5,SNs,0.0,0.0,0.0
MCr,0.5,KNa,457.0,464.0,-1.5086206896551724
MCr,0.5,KNc,234.0,239.0,-2.092050209205021
MCr,0.5,KNf,218.0,233.0,-6.437768240343347
MCr,0.5,KNn,190.0,195.0,-2.564102564102564
MCr,0.5,KNs,267.0,266.0,0.37593984962406013
MCr,0.5,AT,99.0,99.0,0.0
MCr,0.5,VO,17.0,18.0,-5.555555555555555
MCt,-3.0,AS,31.0,28.0,10.714285714285714
MCt,-3.0,CEc,80.0,83.0,-3.614457831325301
MCt,-3.0,CEe,3.0,3.0,0.0
MCt,-3.0,CL,39.0,43.0,-9.30232558139535
MCt,-3.0,MCr,21.0,29.0,-27.586206896551722
MCt,-3.0,MCt,122.0,138.0,-11.594202898550725
MCt,-3.0,MCu,79.0,88.0,-10.227272727272728
MCt,-3.0,MS,30.0,20.0,50.0
MCt,-3.0,QLl,67.0,55.0,21.818181818181817
MCt,-3.0,QLq,58.0,61.0,-4.918032786885246
MCt,-3.0,SNs,0.0,0.0,0.0
MCt,-3.0,KNa,338.0,464.0,-27.155172413793103
MCt,-3.0,KNc,205.0,239.0,-14.225941422594143
MCt,-3.0,KNf,175.0,233.0,-24.892703862660944
MCt,-3.0,KNn,117.0,195.0,-40.0
MCt,-3.0,KNs,190.0,266.0,-28.57142857142857
MCt,-3.0,AT,93.0,99.0,-6.0606060606060606
MCt,-3.0,VO,20.0,18.0,11.11111111111111
MCt,-2.0,AS,29.0,28.0,3.571428571428571
MCt,-2.0,CEc,85.0,83.0,2.4096385542168677
MCt,-2.0,CEe,3.0,3.0,0.0
MCt,-2.0,CL,33.0,43.0,-23.25581395348837
MCt,-2.0,MCr,28.0,29.0,-3.4482758620689653
MCt,-2.0,MCt,136.0,138.0,-1.4492753623188406
MCt,-2.0,MCu,89.0,88.0,1.1363636363636365
MCt,-2.0,MS,29.0,20.0,45.0
MCt,-2.0,QLl,57.0,55.0,3.6363636363636362
MCt,-2.0,QLq,61.0,61.0,0.0
MCt,-2.0,SNs,0.0,0.0,0.0
MCt,-2.0,KNa,392.0,464.0,-15.517241379310345
MCt,-2.0,KNc,237.0,239.0,-0.8368200836820083
MCt,-2.0,KNf,201.0,233.0,-13.733905579399142
MCt,-2.0,KNn,146.0,195.0,-25.128205128205128
MCt,-2.0,KNs,243.0,266.0,-8.646616541353383
MCt,-2.0,AT,105.0,99.0,6.0606060606060606
MCt,-2.0,VO,20.0,18.0,11.11111111111111
MCt,-1.5,AS,29.0,28.0,3.571428571428571
MCt,-1.5,CEc,91.0,83.0,9.63855421686747
MCt,-1.5,CEe,3.0,3.0,0.0
MCt,-1.5,CL,33.0,43.0,-23.25581395348837
MCt,-1.5,MCr,28.0,29.0,-3.4482758620689653
MCt,-1.5,MCt,140.0,138.0,1.4492753623188406
MCt,-1.5,MCu,90.0,88.0,2.272727272727273
MCt,-1.5,MS,25.0,20.0,25.0
MCt,-1.5,QLl,57.0,55.0,3.6363636363636362
MCt,-1.5,QLq,59.0,61.0,-3.278688524590164
MCt,-1.5,SNs,0.0,0.0,0.0
MCt,-1.5,KNa,391.0,464.0,-15.732758620689655
MCt,-1.5,KNc,236.0,239.0,-1.2552301255230125
MCt,-1.5,KNf,200.0,233.0,-14.163090128755366
MCt,-1.5,KNn,143.0,195.0,-26.666666666666668
MCt,-1.5,KNs,247.0,266.0,-7.142857142857142
MCt,-1.5,AT,108.0,99.0,9.090909090909092
MCt,-1.5,VO,22.0,18.0,22.22222222222222
MCt,-1.0,AS,29.0,28.0,3.571428571428571
MCt,-1.0,CEc,88.0,83.0,6.024096385542169
MCt,-1.0,CEe,3.0,3.0,0.0
MCt,-1.0,CL,38.0,43.0,-11.627906976744185
MCt,-1.0,MCr,25.0,29.0,-13.793103448275861
MCt,-1.0,MCt,143.0,138.0,3.6231884057971016
MCt,-1.0,MCu,87.0,88.0,-1.1363636363636365
MCt,-1.0,MS,22.0,20.0,10.0
MCt,-1.0,QLl,61.0,55.0,10.909090909090908
MCt,-1.0,QLq,62.0,61.0,1.639344262295082
MCt,-1.0,SNs,0.0,0.0,0.0
MCt,-1.0,KNa,415.0,464.0,-10.560344827586206
MCt,-1.0,KNc,236.0,239.0,-1.2552301255230125
MCt,-1.0,KNf,227.0,233.0,-2.575107296137339
MCt,-1.0,KNn,162.0,195.0,-16.923076923076923
MCt,-1.0,KNs,267.0,266.0,0.37593984962406013
MCt,-1.0,AT,104.0,99.0,5.05050505050505
MCt,-1.0,VO,22.0,18.0,22.22222222222222
MCt,0.0,AS,28.0,28.0,0.0
MCt,0.0,CEc,83.0,83.0,0.0
MCt,0.0,CEe,3.0,3.0,0.0
MCt,0.0,CL,43.0,43.0,0.0
MCt,0.0,MCr,29.0,29.0,0.0
MCt,0.0,MCt,138.0,138.0,0.0
MCt,0.0,MCu,88.0,88.0,0.0
MCt,0.0,MS,20.0,20.0,0.0
MCt,0.0,QLl,55.0,55.0,0.0
MCt,0.0,QLq,61.0,61.0,0.0
MCt,0.0,SNs,0.0,0.0,0.0
MCt,0.0,KNa,464.0,464.0,0.0
MCt,0.0,KNc,239.0,239.0,0.0
MCt,0.0,KNf,233.0,233.0,0.0
MCt,0.0,KNn,195.0,195.0,0.0
MCt,0.0,KNs,266.0,266.0,0.0
MCt,0.0,AT,99.0,99.0,0.0
MCt,0.0,VO,18.0,18.0,0.0
MCt,0.5,AS,28.0,28.0,0.0
MCt,0.5,CEc,81.0,83.0,-2.4096385542168677
MCt,0.5,CEe,3.0,3.0,0.0
MCt,0.5,CL,43.0,43.0,0.0
MCt,0.5,MCr,29.0,29.0,0.0
MCt,0.5,MCt,138.0,138.0,0.0
MCt,0.5,MCu,85.0,88.0,-3.4090909090909087
MCt,0.5,MS,20.0,20.0,0.0
MCt,0.5,QLl,67.0,55.0,21.818181818181817
MCt,0.5,QLq,59.0,61.0,-3.278688524590164
MCt,0.5,SNs,0.0,0.0,0.0
MCt,0.5,KNa,462.0,464.0,-0.43103448275862066
MCt,0.5,KNc,236.0,239.0,-1.2552301255230125
MCt,0.5,KNf,224.0,233.0,-3.862660944206009
MCt,0.5,KNn,195.0,195.0,0.0
MCt,0.5,KNs,271.0,266.0,1.8796992481203008
MCt,0.5,AT,99.0,99.0,0.0
MCt,0.5,VO,18.0,18.0,0.0
MCu,-3.0,AS,24.0,28.0,-14.285714285714285
MCu,-3.0,CEc,80.0,83.0,-3.614457831325301
MCu,-3.0,CEe,3.0,3.0,0.0
MCu,-3.0,CL,36.0,43.0,-16.27906976744186
MCu,-3.0,MCr,18.0,29.0,-37.93103448275862
MCu,-3.0,MCt,123.0,138.0,-10.869565217391305
MCu,-3.0,MCu,82.0,88.0,-6.8181818181818175
MCu,-3.0,MS,27.0,20.0,35.0
MCu,-3.0,QLl,52.0,55.0,-5.454545454545454
MCu,-3.0,QLq,60.0,61.0,-1.639344262295082
MCu,-3.0,SNs,0.0,0.0,0.0
MCu,-3.0,KNa,356.0,464.0,-23.275862068965516
MCu,-3.0,KNc,216.0,239.0,-9.623430962343097
MCu,-3.0,KNf,177.0,233.0,-24.034334763948497
MCu,-3.0,KNn,125.0,195.0,-35.8974358974359
MCu,-3.0,KNs,228.0,266.0,-14.285714285714285
MCu,-3.0,AT,98.0,99.0,-1.0101010101010102
MCu,-3.0,VO,19.0,18.0,5.555555555555555
MCu,-2.0,AS,33.0,28.0,17.857142857142858
MCu,-2.0,CEc,89.0,83.0,7.228915662650602
MCu,-2.0,CEe,3.0,3.0,0.0
MCu,-2.0,CL,47.0,43.0,9.30232558139535
MCu,-2.0,MCr,27.0,29.0,-6.896551724137931
MCu,-2.0,MCt,148.0,138.0,7.246376811594203
MCu,-2.0,MCu,104.0,88.0,18.181818181818183
MCu,-2.0,MS,27.0,20.0,35.0
MCu,-2.0,QLl,70.0,55.0,27.27272727272727
MCu,-2.0,QLq,78.0,61.0,27.86885245901639
MCu,-2.0,SNs,0.0,0.0,0.0
MCu,-2.0,KNa,401.0,464.0,-13.577586206896552
MCu,-2.0,KNc,238.0,239.0,-0.41841004184100417
MCu,-2.0,KNf,210.0,233.0,-9.871244635193133
MCu,-2.0,KNn,160.0,195.0,-17.94871794871795
MCu,-2.0,KNs,255.0,266.0,-4.135338345864661
MCu,-2.0,AT,120.0,99.0,21.21212121212121
MCu,-2.0,VO,22.0,18.0,22.22222222222222
MCu,-1.5,AS,31.0,28.0,10.714285714285714
MCu,-1.5,CEc,91.0,83.0,9.63855421686747
MCu,-1.5,CEe,3.0,3.0,0.0
MCu,-1.5,CL,41.0,43.0,-4.651162790697675
MCu,-1.5,MCr,24.0,29.0,-17.24137931034483
MCu,-1.5,MCt,147.0,138.0,6.521739130434782
MCu,-1.5,MCu,100.0,88.0,13.636363636363635
MCu,-1.5,MS,23.0,20.0,15.0
MCu,-1.5,QLl,67.0,55.0,21.818181818181817
MCu,-1.5,QLq,73.0,61.0,19.672131147540984
MCu,-1.5,SNs,0.0,0.0,0.0
MCu,-1.5,KNa,431.0,464.0,-7.112068965517242
MCu,-1.5,KNc,247.0,239.0,3.3472803347280333
MCu,-1.5,KNf,227.0,233.0,-2.575107296137339
MCu,-1.5,KNn,169.0,195.0,-13.333333333333334
MCu,-1.5,KNs,266.0,266.0,0.0
MCu,-1.5,AT,113.0,99.0,14.14141414141414
MCu,-1.5,VO,24.0,18.0,33.33333333333333
MCu,-1.0,AS,34.0,28.0,21.428571428571427
MCu,-1.0,CEc,91.0,83.0,9.63855421686747
MCu,-1.0,CEe,3.0,3.0,0.0
MCu,-1.0,CL,41.0,43.0,-4.651162790697675
MCu,-1.0,MCr,28.0,29.0,-3.4482758620689653
MCu,-1.0,MCt,138.0,138.0,0.0
MCu,-1.0,MCu,90.0,88.0,2.272727272727273
MCu,-1.0,MS,23.0,20.0,15.0
MCu,-1.0,QLl,57.0,55.0,3.6363636363636362
MCu,-1.0,QLq,64.0,61.0,4.918032786885246
MCu,-1.0,SNs,0.0,0.0,0.0
MCu,-1.0,KNa,439.0,464.0,-5.387931034482758
MCu,-1.0,KNc,242.0,239.0,1.2552301255230125
MCu,-1.0,KNf,227.0,233.0,-2.575107296137339
MCu,-1.0,KNn,177.0,195.0,-9.230769230769232
MCu,-1.0,KNs,266.0,266.0,0.0
MCu,-1.0,AT,106.0,99.0,7.07070707070707
MCu,-1.0,VO,24.0,18.0,33.33333333333333
MCu,0.0,AS,28.0,28.0,0.0
MCu,0.0,CEc,83.0,83.0,0.0
MCu,0.0,CEe,3.0,3.0,0.0
MCu,0.0,CL,43.0,43.0,0.0
MCu,0.0,MCr,29.0,29.0,0.0
MCu,0.0,MCt,138.0,138.0,0.0
MCu,0.0,MCu,88.0,88.0,0.0
MCu,0.0,MS,20.0,20.0,0.0
MCu,0.0,QLl,55.0,55.0,0.0
MCu,0.0,QLq,61.0,61.0,0.0
MCu,0.0,SNs,0.0,0.0,0.0
MCu,0.0,KNa,464.0,464.0,0.0
MCu,0.0,KNc,239.0,239.0,0.0
MCu,0.0,KNf,233.0,233.0,0.0
MCu,0.0,KNn,195.0,195.0,0.0
MCu,0.0,KNs,266.0,266.0,0.0
MCu,0.0,AT,99.0,99.0,0.0
MCu,0.0,VO,18.0,18.0,0.0
MCu,0.5,AS,28.0,28.0,0.0
MCu,0.5,CEc,81.0,83.0,-2.4096385542168677
MCu,0.5,CEe,3.0,3.0,0.0
MCu,0.5,CL,43.0,43.0,0.0
MCu,0.5,MCr,29.0,29.0,0.0
MCu,0.5,MCt,140.0,138.0,1.4492753623188406
MCu,0.5,MCu,85.0,88.0,-3.4090909090909087
MCu,0.5,MS,20.0,20.0,0.0
MCu,0.5,QLl,67.0,55.0,21.818181818181817
MCu,0.5,QLq,65.0,61.0,6.557377049180328
MCu,0.5,SNs,0.0,0.0,0.0
MCu,0.5,KNa,466.0,464.0,0.43103448275862066
MCu,0.5,KNc,236.0,239.0,-1.2552301255230125
MCu,0.5,KNf,228.0,233.0,-2.1459227467811157
MCu,0.5,KNn,199.0,195.0,2.051282051282051
MCu,0.5,KNs,271.0,266.0,1.8796992481203008
MCu,0.5,AT,99.0,99.0,0.0
MCu,0.5,VO,18.0,18.0,0.0
MS,-3.0,AS,27.0,28.0,-3.571428571428571
MS,-3.0,CEc,100.0,83.0,20.481927710843372
MS,-3.0,CEe,3.0,3.0,0.0
MS,-3.0,CL,41.0,43.0,-4.651162790697675
MS,-3.0,MCr,24.0,29.0,-17.24137931034483
MS,-3.0,MCt,134.0,138.0,-2.898550724637681
MS,-3.0,MCu,93.0,88.0,5.681818181818182
MS,-3.0,MS,25.0,20.0,25.0
MS,-3.0,QLl,65.0,55.0,18.181818181818183
MS,-3.0,QLq,63.0,61.0,3.278688524590164
MS,-3.0,SNs,0.0,0.0,0.0
MS,-3.0,KNa,394.0,464.0,-15.086206896551724
MS,-3.0,KNc,222.0,239.0,-7.112970711297072
MS,-3.0,KNf,222.0,233.0,-4.721030042918455
MS,-3.0,KNn,160.0,195.0,-17.94871794871795
MS,-3.0,KNs,221.0,266.0,-16.917293233082706
MS,-3.0,AT,110.0,99.0,11.11111111111111
MS,-3.0,VO,19.0,18.0,5.555555555555555
MS,-2.0,AS,30.0,28.0,7.142857142857142
MS,-2.0,CEc,105.0,83.0,26.506024096385545
MS,-2.0,CEe,3.0,3.0,0.0
MS,-2.0,CL,42.0,43.0,-2.3255813953488373
MS,-2.0,MCr,27.0,29.0,-6.896551724137931
MS,-2.0,MCt,146.0,138.0,5.797101449275362
MS,-2.0,MCu,96.0,88.0,9.090909090909092
MS,-2.0,MS,25.0,20.0,25.0
MS,-2.0,QLl,63.0,55.0,14.545454545454545
MS,-2.0,QLq,75.0,61.0,22.950819672131146
MS,-2.0,SNs,0.0,0.0,0.0
MS,-2.0,KNa,422.0,464.0,-9.051724137931034
MS,-2.0,KNc,255.0,239.0,6.694560669456067
MS,-2.0,KNf,234.0,233.0,0.4291845493562232
MS,-2.0,KNn,159.0,195.0,-18.461538461538463
MS,-2.0,KNs,242.0,266.0,-9.022556390977442
MS,-2.0,AT,105.0,99.0,6.0606060606060606
MS,-2.0,VO,21.0,18.0,16.666666666666664
MS,-1.5,AS,37.0,28.0,32.142857142857146
MS,-1.5,CEc,102.0,83.0,22.89156626506024
MS,-1.5,CEe,3.0,3.0,0.0
MS,-1.5,CL,46.0,43.0,6.976744186046512
MS,-1.5,MCr,35.0,29.0,20.689655172413794
MS,-1.5,MCt,149.0,138.0,7.971014492753622
MS,-1.5,MCu,97.0,88.0,10.227272727272728
MS,-1.5,MS,25.0,20.0,25.0
MS,-1.5,QLl,68.0,55.0,23.636363636363637
MS,-1.5,QLq,69.0,61.0,13.114754098360656
MS,-1.5,SNs,0.0,0.0,0.0
MS,-1.5,KNa,418.0,464.0,-9.913793103448276
MS,-1.5,KNc,254.0,239.0,6.2761506276150625
MS,-1.5,KNf,231.0,233.0,-0.8583690987124464
MS,-1.5,KNn,168.0,195.0,-13.846153846153847
MS,-1.5,KNs,253.0,266.0,-4.887218045112782
MS,-1.5,AT,113.0,99.0,14.14141414141414
MS,-1.5,VO,24.0,18.0,33.33333333333333
MS,-1.0,AS,35.0,28.0,25.0
MS,-1.0,CEc,100.0,83.0,20.481927710843372
MS,-1.0,CEe,3.0,3.0,0.0
MS,-1.0,CL,44.0,43.0,2.3255813953488373
MS,-1.0,MCr,35.0,29.0,20.689655172413794
MS,-1.0,MCt,151.0,138.0,9.420289855072465
MS,-1.0,MCu,97.0,88.0,10.227272727272728
MS,-1.0,MS,25.0,20.0,25.0
MS,-1.0,QLl,64.0,55.0,16.363636363636363
MS,-1.0,QLq,71.0,61.0,16.39344262295082
MS,-1.0,SNs,0.0,0.0,0.0
MS,-1.0,KNa,458.0,464.0,-1.293103448275862
MS,-1.0,KNc,252.0,239.0,5.439330543933055
MS,-1.0,KNf,251.0,233.0,7.725321888412018
MS,-1.0,KNn,177.0,195.0,-9.230769230769232
MS,-1.0,KNs,270.0,266.0,1.5037593984962405
MS,-1.0,AT,113.0,99.0,14.14141414141414
MS,-1.0,VO,27.0,18.0,50.0
MS,0.0,AS,28.0,28.0,0.0
MS,0.0,CEc,83.0,83.0,0.0
MS,0.0,CEe,3.0,3.0,0.0
MS,0.0,CL,43.0,43.0,0.0
MS,0.0,MCr,29.0,29.0,0.0
MS,0.0,MCt,138.0,138.0,0.0
MS,0.0,MCu,88.0,88.0,0.0
MS,0.0,MS,20.0,20.0,0.0
MS,0.0,QLl,55.0,55.0,0.0
MS,0.0,QLq,61.0,61.0,0.0
MS,0.0,SNs,0.0,0.0,0.0
MS,0.0,KNa,464.0,464.0,0.0
MS,0.0,KNc,239.0,239.0,0.0
MS,0.0,KNf,233.0,233.0,0.0
MS,0.0,KNn,195.0,195.0,0.0
MS,0.0,KNs,266.0,266.0,0.0
MS,0.0,AT,99.0,99.0,0.0
MS,0.0,VO,18.0,18.0,0.0
MS,0.5,AS,28.0,28.0,0.0
MS,0.5,CEc,81.0,83.0,-2.4096385542168677
MS,0.5,CEe,3.0,3.0,0.0
MS,0.5,CL,43.0,43.0,0.0
MS,0.5,MCr,29.0,29.0,0.0
MS,0.5,MCt,138.0,138.0,0.0
MS,0.5,MCu,85.0,88.0,-3.4090909090909087
MS,0.5,MS,20.0,20.0,0.0
MS,0.5,QLl,63.0,55.0,14.545454545454545
MS,0.5,QLq,55.0,61.0,-9.836065573770492
MS,0.5,SNs,0.0,0.0,0.0
MS,0.5,KNa,462.0,464.0,-0.43103448275862066
MS,0.5,KNc,229.0,239.0,-4.184100418410042
MS,0.5,KNf,220.0,233.0,-5.579399141630901
MS,0.5,KNn,191.0,195.0,-2.051282051282051
MS,0.5,KNs,267.0,266.0,0.37593984962406013
MS,0.5,AT,99.0,99.0,0.0
MS,0.5,VO,15.0,18.0,-16.666666666666664
QLl,-3.0,AS,28.0,28.0,0.0
QLl,-3.0,CEc,53.0,83.0,-36.144578313253014
QLl,-3.0,CEe,0.0,3.0,-100.0
QLl,-3.0,CL,17.0,43.0,-60.46511627906976
QLl,-3.0,MCr,12.0,29.0,-58.620689655172406
QLl,-3.0,MCt,82.0,138.0,-40.57971014492754
QLl,-3.0,MCu,45.0,88.0,-48.86363636363637
QLl,-3.0,MS,23.0,20.0,15.0
QLl,-3.0,QLl,41.0,55.0,-25.454545454545453
QLl,-3.0,QLq,26.0,61.0,-57.377049180327866
QLl,-3.0,SNs,0.0,0.0,0.0
QLl,-3.0,KNa,175.0,464.0,-62.28448275862068
QLl,-3.0,KNc,111.0,239.0,-53.55648535564853
QLl,-3.0,KNf,102.0,233.0,-56.22317596566524
QLl,-3.0,KNn,62.0,195.0,-68.2051282051282
QLl,-3.0,KNs,131.0,266.0,-50.75187969924813
QLl,-3.0,AT,55.0,99.0,-44.44444444444444
QLl,-3.0,VO,16.0,18.0,-11.11111111111111
QLl,-2.0,AS,29.0,28.0,3.571428571428571
QLl,-2.0,CEc,80.0,83.0,-3.614457831325301
QLl,-2.0,CEe,3.0,3.0,0.0
QLl,-2.0,CL,24.0,43.0,-44.18604651162791
QLl,-2.0,MCr,26.0,29.0,-10.344827586206897
