discouraged_ability,alpha,test_ability,score,baseline,delta_pct
CL,-1.0,KNs,344.0,350.0,-1.7142857142857144
CL,-1.0,AT,428.0,440.0,-2.727272727272727
CL,-1.0,VO,317.0,316.0,0.31645569620253167
CL,0.0,AS,429.0,429.0,0.0
CL,0.0,CEc,492.0,492.0,0.0
CL,0.0,CEe,38.0,38.0,0.0
CL,0.0,CL,348.0,348.0,0.0
CL,0.0,MCr,307.0,307.0,0.0
CL,0.0,MCt,498.0,498.0,0.0
CL,0.0,MCu,510.0,510.0,0.0
CL,0.0,MS,122.0,122.0,0.0
CL,0.0,QLl,318.0,318.0,0.0
CL,0.0,QLq,177.0,177.0,0.0
CL,0.0,SNs,8.0,8.0,0.0
CL,0.0,KNa,533.0,533.0,0.0
CL,0.0,KNc,345.0,345.0,0.0
CL,0.0,KNf,292.0,292.0,0.0
CL,0.0,KNn,290.0,290.0,0.0
CL,0.0,KNs,350.0,350.0,0.0
CL,0.0,AT,440.0,440.0,0.0
CL,0.0,VO,316.0,316.0,0.0
CL,0.5,AS,431.0,429.0,0.4662004662004662
CL,0.5,CEc,498.0,492.0,1.2195121951219512
CL,0.5,CEe,37.0,38.0,-2.631578947368421
CL,0.5,CL,355.0,348.0,2.0114942528735633
CL,0.5,MCr,315.0,307.0,2.6058631921824107
CL,0.5,MCt,504.0,498.0,1.2048192771084338
CL,0.5,MCu,517.0,510.0,1.3725490196078431
CL,0.5,MS,119.0,122.0,-2.459016393442623
CL,0.5,QLl,328.0,318.0,3.1446540880503147
CL,0.5,QLq,180.0,177.0,1.694915254237288
CL,0.5,SNs,10.0,8.0,25.0
CL,0.5,KNa,534.0,533.0,0.18761726078799248
CL,0.5,KNc,344.0,345.0,-0.2898550724637681
CL,0.5,KNf,296.0,292.0,1.36986301369863
CL,0.5,KNn,286.0,290.0,-1.3793103448275863
CL,0.5,KNs,347.0,350.0,-0.8571428571428572
CL,0.5,AT,447.0,440.0,1.5909090909090908
CL,0.5,VO,316.0,316.0,0.0
KNa,-3.0,AS,271.0,429.0,-36.82983682983683
KNa,-3.0,CEc,335.0,492.0,-31.910569105691057
KNa,-3.0,CEe,29.0,38.0,-23.684210526315788
KNa,-3.0,CL,239.0,348.0,-31.321839080459768
KNa,-3.0,MCr,218.0,307.0,-28.990228013029316
KNa,-3.0,MCt,331.0,498.0,-33.53413654618474
KNa,-3.0,MCu,328.0,510.0,-35.68627450980392
KNa,-3.0,MS,86.0,122.0,-29.508196721311474
KNa,-3.0,QLl,224.0,318.0,-29.559748427672954
KNa,-3.0,QLq,114.0,177.0,-35.59322033898305
KNa,-3.0,SNs,8.0,8.0,0.0
KNa,-3.0,KNa,333.0,533.0,-37.5234521575985
KNa,-3.0,KNc,250.0,345.0,-27.536231884057973
KNa,-3.0,KNf,194.0,292.0,-33.56164383561644
KNa,-3.0,KNn,176.0,290.0,-39.310344827586206
KNa,-3.0,KNs,238.0,350.0,-32.0
KNa,-3.0,AT,282.0,440.0,-35.90909090909091
KNa,-3.0,VO,219.0,316.0,-30.69620253164557
KNa,-2.0,AS,322.0,429.0,-24.941724941724942
KNa,-2.0,CEc,399.0,492.0,-18.902439024390244
KNa,-2.0,CEe,32.0,38.0,-15.789473684210526
KNa,-2.0,CL,280.0,348.0,-19.54022988505747
KNa,-2.0,MCr,251.0,307.0,-18.241042345276874
KNa,-2.0,MCt,410.0,498.0,-17.670682730923694
KNa,-2.0,MCu,400.0,510.0,-21.568627450980394
KNa,-2.0,MS,105.0,122.0,-13.934426229508196
KNa,-2.0,QLl,263.0,318.0,-17.29559748427673
KNa,-2.0,QLq,148.0,177.0,-16.38418079096045
KNa,-2.0,SNs,8.0,8.0,0.0
KNa,-2.0,KNa,405.0,533.0,-24.015009380863038
KNa,-2.0,KNc,294.0,345.0,-14.782608695652174
KNa,-2.0,KNf,246.0,292.0,-15.753424657534246
KNa,-2.0,KNn,215.0,290.0,-25.862068965517242
KNa,-2.0,KNs,279.0,350.0,-20.285714285714285
KNa,-2.0,AT,345.0,440.0,-21.59090909090909
KNa,-2.0,VO,255.0,316.0,-19.303797468354432
KNa,-1.5,AS,367.0,429.0,-14.452214452214452
KNa,-1.5,CEc,439.0,492.0,-10.772357723577237
KNa,-1.5,CEe,32.0,38.0,-15.789473684210526
KNa,-1.5,CL,307.0,348.0,-11.781609195402298
KNa,-1.5,MCr,280.0,307.0,-8.794788273615636
KNa,-1.5,MCt,437.0,498.0,-12.248995983935743
KNa,-1.5,MCu,443.0,510.0,-13.137254901960786
KNa,-1.5,MS,109.0,122.0,-10.655737704918032
KNa,-1.5,QLl,283.0,318.0,-11.0062893081761
KNa,-1.5,QLq,159.0,177.0,-10.16949152542373
KNa,-1.5,SNs,8.0,8.0,0.0
KNa,-1.5,KNa,454.0,533.0,-14.821763602251407
KNa,-1.5,KNc,316.0,345.0,-8.405797101449275
KNa,-1.5,KNf,264.0,292.0,-9.58904109589041
KNa,-1.5,KNn,243.0,290.0,-16.206896551724135
KNa,-1.5,KNs,315.0,350.0,-10.0
KNa,-1.5,AT,385.0,440.0,-12.5
KNa,-1.5,VO,279.0,316.0,-11.708860759493671
KNa,-1.0,AS,390.0,429.0,-9.090909090909092
KNa,-1.0,CEc,459.0,492.0,-6.707317073170732
KNa,-1.0,CEe,38.0,38.0,0.0
KNa,-1.0,CL,323.0,348.0,-7.183908045977011
KNa,-1.0,MCr,291.0,307.0,-5.211726384364821
KNa,-1.0,MCt,461.0,498.0,-7.429718875502007
KNa,-1.0,MCu,464.0,510.0,-9.019607843137255
KNa,-1.0,MS,118.0,122.0,-3.278688524590164
KNa,-1.0,QLl,302.0,318.0,-5.031446540880504
KNa,-1.0,QLq,165.0,177.0,-6.779661016949152
KNa,-1.0,SNs,8.0,8.0,0.0
KNa,-1.0,KNa,471.0,533.0,-11.632270168855536
KNa,-1.0,KNc,326.0,345.0,-5.507246376811594
KNa,-1.0,KNf,279.0,292.0,-4.4520547945205475
KNa,-1.0,KNn,245.0,290.0,-15.517241379310345
KNa,-1.0,KNs,324.0,350.0,-7.428571428571429
KNa,-1.0,AT,400.0,440.0,-9.090909090909092
KNa,-1.0,VO,297.0,316.0,-6.012658227848101
KNa,0.0,AS,429.0,429.0,0.0
KNa,0.0,CEc,492.0,492.0,0.0
KNa,0.0,CEe,38.0,38.0,0.0
KNa,0.0,CL,348.0,348.0,0.0
KNa,0.0,MCr,307.0,307.0,0.0
KNa,0.0,MCt,498.0,498.0,0.0
KNa,0.0,MCu,510.0,510.0,0.0
KNa,0.0,MS,122.0,122.0,0.0
KNa,0.0,QLl,318.0,318.0,0.0
KNa,0.0,QLq,177.0,177.0,0.0
KNa,0.0,SNs,8.0,8.0,0.0
KNa,0.0,KNa,533.0,533.0,0.0
KNa,0.0,KNc,345.0,345.0,0.0
KNa,0.0,KNf,292.0,292.0,0.0
KNa,0.0,KNn,290.0,290.0,0.0
KNa,0.0,KNs,350.0,350.0,0.0
KNa,0.0,AT,440.0,440.0,0.0
KNa,0.0,VO,316.0,316.0,0.0
KNa,0.5,AS,425.0,429.0,-0.9324009324009324
KNa,0.5,CEc,489.0,492.0,-0.6097560975609756
KNa,0.5,CEe,40.0,38.0,5.263157894736842
KNa,0.5,CL,348.0,348.0,0.0
KNa,0.5,MCr,309.0,307.0,0.6514657980456027
KNa,0.5,MCt,496.0,498.0,-0.4016064257028112
KNa,0.5,MCu,507.0,510.0,-0.5882352941176471
KNa,0.5,MS,122.0,122.0,0.0
KNa,0.5,QLl,319.0,318.0,0.3144654088050315
KNa,0.5,QLq,169.0,177.0,-4.519774011299435
KNa,0.5,SNs,8.0,8.0,0.0
KNa,0.5,KNa,526.0,533.0,-1.3133208255159476
KNa,0.5,KNc,342.0,345.0,-0.8695652173913043
KNa,0.5,KNf,280.0,292.0,-4.10958904109589
KNa,0.5,KNn,278.0,290.0,-4.137931034482759
KNa,0.5,KNs,351.0,350.0,0.2857142857142857
KNa,0.5,AT,438.0,440.0,-0.45454545454545453
KNa,0.5,VO,311.0,316.0,-1.5822784810126582
KNc,-3.0,AS,321.0,429.0,-25.174825174825177
KNc,-3.0,CEc,393.0,492.0,-20.121951219512198
KNc,-3.0,CEe,29.0,38.0,-23.684210526315788
KNc,-3.0,CL,278.0,348.0,-20.114942528735632
KNc,-3.0,MCr,241.0,307.0,-21.49837133550489
KNc,-3.0,MCt,389.0,498.0,-21.88755020080321
KNc,-3.0,MCu,383.0,510.0,-24.901960784313726
KNc,-3.0,MS,107.0,122.0,-12.295081967213115
KNc,-3.0,QLl,268.0,318.0,-15.723270440251572
KNc,-3.0,QLq,148.0,177.0,-16.38418079096045
KNc,-3.0,SNs,8.0,8.0,0.0
KNc,-3.0,KNa,392.0,533.0,-26.454033771106943
KNc,-3.0,KNc,300.0,345.0,-13.043478260869565
KNc,-3.0,KNf,233.0,292.0,-20.205479452054796
KNc,-3.0,KNn,203.0,290.0,-30.0
KNc,-3.0,KNs,265.0,350.0,-24.285714285714285
KNc,-3.0,AT,341.0,440.0,-22.5
KNc,-3.0,VO,258.0,316.0,-18.354430379746837
KNc,-2.0,AS,386.0,429.0,-10.023310023310025
KNc,-2.0,CEc,464.0,492.0,-5.691056910569105
KNc,-2.0,CEe,38.0,38.0,0.0
KNc,-2.0,CL,316.0,348.0,-9.195402298850574
KNc,-2.0,MCr,290.0,307.0,-5.537459283387622
KNc,-2.0,MCt,460.0,498.0,-7.630522088353414
KNc,-2.0,MCu,455.0,510.0,-10.784313725490197
KNc,-2.0,MS,116.0,122.0,-4.918032786885246
KNc,-2.0,QLl,306.0,318.0,-3.7735849056603774
KNc,-2.0,QLq,176.0,177.0,-0.5649717514124294
KNc,-2.0,SNs,8.0,8.0,0.0
KNc,-2.0,KNa,481.0,533.0,-9.75609756097561
KNc,-2.0,KNc,346.0,345.0,0.2898550724637681
KNc,-2.0,KNf,277.0,292.0,-5.136986301369863
KNc,-2.0,KNn,251.0,290.0,-13.448275862068964
KNc,-2.0,KNs,331.0,350.0,-5.428571428571429
KNc,-2.0,AT,400.0,440.0,-9.090909090909092
KNc,-2.0,VO,295.0,316.0,-6.645569620253164
KNc,-1.5,AS,405.0,429.0,-5.594405594405594
KNc,-1.5,CEc,481.0,492.0,-2.2357723577235773
KNc,-1.5,CEe,38.0,38.0,0.0
KNc,-1.5,CL,333.0,348.0,-4.310344827586207
KNc,-1.5,MCr,301.0,307.0,-1.9543973941368076
KNc,-1.5,MCt,483.0,498.0,-3.0120481927710845
KNc,-1.5,MCu,482.0,510.0,-5.490196078431373
KNc,-1.5,MS,123.0,122.0,0.819672131147541
KNc,-1.5,QLl,323.0,318.0,1.5723270440251573
KNc,-1.5,QLq,175.0,177.0,-1.1299435028248588
KNc,-1.5,SNs,8.0,8.0,0.0
KNc,-1.5,KNa,512.0,533.0,-3.9399624765478425
KNc,-1.5,KNc,364.0,345.0,5.507246376811594
KNc,-1.5,KNf,283.0,292.0,-3.0821917808219177
KNc,-1.5,KNn,260.0,290.0,-10.344827586206897
KNc,-1.5,KNs,344.0,350.0,-1.7142857142857144
KNc,-1.5,AT,413.0,440.0,-6.136363636363637
KNc,-1.5,VO,310.0,316.0,-1.89873417721519
KNc,-1.0,AS,412.0,429.0,-3.9627039627039626
KNc,-1.0,CEc,482.0,492.0,-2.0325203252032518
KNc,-1.0,CEe,38.0,38.0,0.0
KNc,-1.0,CL,345.0,348.0,-0.8620689655172413
KNc,-1.0,MCr,304.0,307.0,-0.9771986970684038
KNc,-1.0,MCt,488.0,498.0,-2.0080321285140563
KNc,-1.0,MCu,486.0,510.0,-4.705882352941177
KNc,-1.0,MS,123.0,122.0,0.819672131147541
KNc,-1.0,QLl,322.0,318.0,1.257861635220126
KNc,-1.0,QLq,179.0,177.0,1.1299435028248588
KNc,-1.0,SNs,8.0,8.0,0.0
KNc,-1.0,KNa,501.0,533.0,-6.0037523452157595
KNc,-1.0,KNc,351.0,345.0,1.7391304347826086
KNc,-1.0,KNf,291.0,292.0,-0.3424657534246575
KNc,-1.0,KNn,264.0,290.0,-8.96551724137931
KNc,-1.0,KNs,339.0,350.0,-3.1428571428571432
KNc,-1.0,AT,423.0,440.0,-3.8636363636363633
KNc,-1.0,VO,312.0,316.0,-1.2658227848101267
KNc,0.0,AS,429.0,429.0,0.0
KNc,0.0,CEc,492.0,492.0,0.0
KNc,0.0,CEe,38.0,38.0,0.0
KNc,0.0,CL,348.0,348.0,0.0
KNc,0.0,MCr,307.0,307.0,0.0
KNc,0.0,MCt,498.0,498.0,0.0
KNc,0.0,MCu,510.0,510.0,0.0
KNc,0.0,MS,122.0,122.0,0.0
KNc,0.0,QLl,318.0,318.0,0.0
KNc,0.0,QLq,177.0,177.0,0.0
KNc,0.0,SNs,8.0,8.0,0.0
KNc,0.0,KNa,533.0,533.0,0.0
KNc,0.0,KNc,345.0,345.0,0.0
KNc,0.0,KNf,292.0,292.0,0.0
KNc,0.0,KNn,290.0,290.0,0.0
KNc,0.0,KNs,350.0,350.0,0.0
KNc,0.0,AT,440.0,440.0,0.0
KNc,0.0,VO,316.0,316.0,0.0
KNc,0.5,AS,432.0,429.0,0.6993006993006993
KNc,0.5,CEc,497.0,492.0,1.0162601626016259
KNc,0.5,CEe,38.0,38.0,0.0
KNc,0.5,CL,354.0,348.0,1.7241379310344827
KNc,0.5,MCr,313.0,307.0,1.9543973941368076
KNc,0.5,MCt,504.0,498.0,1.2048192771084338
KNc,0.5,MCu,516.0,510.0,1.1764705882352942
KNc,0.5,MS,122.0,122.0,0.0
KNc,0.5,QLl,326.0,318.0,2.515723270440252
KNc,0.5,QLq,178.0,177.0,0.5649717514124294
KNc,0.5,SNs,8.0,8.0,0.0
KNc,0.5,KNa,534.0,533.0,0.18761726078799248
KNc,0.5,KNc,347.0,345.0,0.5797101449275363
KNc,0.5,KNf,292.0,292.0,0.0
KNc,0.5,KNn,290.0,290.0,0.0
KNc,0.5,KNs,355.0,350.0,1.4285714285714286
KNc,0.5,AT,444.0,440.0,0.9090909090909091
KNc,0.5,VO,319.0,316.0,0.949367088607595
KNf,-3.0,AS,248.0,429.0,-42.19114219114219
KNf,-3.0,CEc,306.0,492.0,-37.80487804878049
KNf,-3.0,CEe,26.0,38.0,-31.57894736842105
KNf,-3.0,CL,223.0,348.0,-35.91954022988506
KNf,-3.0,MCr,193.0,307.0,-37.13355048859935
KNf,-3.0,MCt,308.0,498.0,-38.152610441767074
KNf,-3.0,MCu,306.0,510.0,-40.0
KNf,-3.0,MS,78.0,122.0,-36.0655737704918
KNf,-3.0,QLl,203.0,318.0,-36.16352201257861
KNf,-3.0,QLq,101.0,177.0,-42.93785310734463
KNf,-3.0,SNs,4.0,8.0,-50.0
KNf,-3.0,KNa,298.0,533.0,-44.090056285178235
KNf,-3.0,KNc,226.0,345.0,-34.492753623188406
KNf,-3.0,KNf,168.0,292.0,-42.465753424657535
KNf,-3.0,KNn,144.0,290.0,-50.3448275862069
KNf,-3.0,KNs,212.0,350.0,-39.42857142857143
KNf,-3.0,AT,264.0,440.0,-40.0
KNf,-3.0,VO,205.0,316.0,-35.12658227848101
KNf,-2.0,AS,319.0,429.0,-25.64102564102564
KNf,-2.0,CEc,392.0,492.0,-20.32520325203252
KNf,-2.0,CEe,35.0,38.0,-7.894736842105263
KNf,-2.0,CL,280.0,348.0,-19.54022988505747
KNf,-2.0,MCr,253.0,307.0,-17.58957654723127
KNf,-2.0,MCt,394.0,498.0,-20.883534136546185
KNf,-2.0,MCu,386.0,510.0,-24.313725490196077
KNf,-2.0,MS,108.0,122.0,-11.475409836065573
KNf,-2.0,QLl,258.0,318.0,-18.867924528301888
KNf,-2.0,QLq,126.0,177.0,-28.8135593220339
KNf,-2.0,SNs,6.0,8.0,-25.0
KNf,-2.0,KNa,393.0,533.0,-26.26641651031895
KNf,-2.0,KNc,316.0,345.0,-8.405797101449275
KNf,-2.0,KNf,215.0,292.0,-26.36986301369863
KNf,-2.0,KNn,190.0,290.0,-34.48275862068966
KNf,-2.0,KNs,287.0,350.0,-18.0
KNf,-2.0,AT,339.0,440.0,-22.954545454545457
KNf,-2.0,VO,251.0,316.0,-20.569620253164558
KNf,-1.5,AS,353.0,429.0,-17.715617715617714
KNf,-1.5,CEc,430.0,492.0,-12.601626016260163
KNf,-1.5,CEe,35.0,38.0,-7.894736842105263
KNf,-1.5,CL,301.0,348.0,-13.505747126436782
KNf,-1.5,MCr,276.0,307.0,-10.097719869706841
KNf,-1.5,MCt,431.0,498.0,-13.453815261044177
KNf,-1.5,MCu,427.0,510.0,-16.274509803921568
KNf,-1.5,MS,115.0,122.0,-5.737704918032787
KNf,-1.5,QLl,278.0,318.0,-12.578616352201259
KNf,-1.5,QLq,141.0,177.0,-20.33898305084746
KNf,-1.5,SNs,6.0,8.0,-25.0
KNf,-1.5,KNa,440.0,533.0,-17.4484052532833
KNf,-1.5,KNc,335.0,345.0,-2.898550724637681
KNf,-1.5,KNf,237.0,292.0,-18.835616438356166
KNf,-1.5,KNn,218.0,290.0,-24.82758620689655
KNf,-1.5,KNs,311.0,350.0,-11.142857142857142
KNf,-1.5,AT,371.0,440.0,-15.681818181818183
KNf,-1.5,VO,277.0,316.0,-12.341772151898734
KNf,-1.0,AS,363.0,429.0,-15.384615384615385
KNf,-1.0,CEc,434.0,492.0,-11.788617886178862
KNf,-1.0,CEe,35.0,38.0,-7.894736842105263
KNf,-1.0,CL,303.0,348.0,-12.931034482758621
KNf,-1.0,MCr,276.0,307.0,-10.097719869706841
KNf,-1.0,MCt,436.0,498.0,-12.449799196787147
KNf,-1.0,MCu,435.0,510.0,-14.705882352941178
KNf,-1.0,MS,115.0,122.0,-5.737704918032787
KNf,-1.0,QLl,277.0,318.0,-12.89308176100629
KNf,-1.0,QLq,145.0,177.0,-18.07909604519774
KNf,-1.0,SNs,8.0,8.0,0.0
KNf,-1.0,KNa,450.0,533.0,-15.572232645403378
KNf,-1.0,KNc,321.0,345.0,-6.956521739130435
KNf,-1.0,KNf,248.0,292.0,-15.068493150684931
KNf,-1.0,KNn,238.0,290.0,-17.93103448275862
KNf,-1.0,KNs,314.0,350.0,-10.285714285714285
KNf,-1.0,AT,376.0,440.0,-14.545454545454545
KNf,-1.0,VO,280.0,316.0,-11.39240506329114
KNf,0.0,AS,429.0,429.0,0.0
KNf,0.0,CEc,492.0,492.0,0.0
KNf,0.0,CEe,38.0,38.0,0.0
KNf,0.0,CL,348.0,348.0,0.0
KNf,0.0,MCr,307.0,307.0,0.0
KNf,0.0,MCt,498.0,498.0,0.0
KNf,0.0,MCu,510.0,510.0,0.0
KNf,0.0,MS,122.0,122.0,0.0
KNf,0.0,QLl,318.0,318.0,0.0
KNf,0.0,QLq,177.0,177.0,0.0
KNf,0.0,SNs,8.0,8.0,0.0
KNf,0.0,KNa,533.0,533.0,0.0
KNf,0.0,KNc,345.0,345.0,0.0
KNf,0.0,KNf,292.0,292.0,0.0
KNf,0.0,KNn,290.0,290.0,0.0
KNf,0.0,KNs,350.0,350.0,0.0
KNf,0.0,AT,440.0,440.0,0.0
KNf,0.0,VO,316.0,316.0,0.0
KNf,0.5,AS,441.0,429.0,2.797202797202797
KNf,0.5,CEc,513.0,492.0,4.2682926829268295
KNf,0.5,CEe,40.0,38.0,5.263157894736842
KNf,0.5,CL,371.0,348.0,6.609195402298851
KNf,0.5,MCr,327.0,307.0,6.514657980456026
KNf,0.5,MCt,522.0,498.0,4.819277108433735
KNf,0.5,MCu,530.0,510.0,3.9215686274509802
KNf,0.5,MS,125.0,122.0,2.459016393442623
KNf,0.5,QLl,344.0,318.0,8.176100628930817
KNf,0.5,QLq,194.0,177.0,9.6045197740113
KNf,0.5,SNs,12.0,8.0,50.0
KNf,0.5,KNa,543.0,533.0,1.876172607879925
KNf,0.5,KNc,352.0,345.0,2.0289855072463765
KNf,0.5,KNf,311.0,292.0,6.506849315068493
KNf,0.5,KNn,292.0,290.0,0.6896551724137931
KNf,0.5,KNs,356.0,350.0,1.7142857142857144
KNf,0.5,AT,457.0,440.0,3.8636363636363633
KNf,0.5,VO,329.0,316.0,4.113924050632911
KNn,-3.0,AS,258.0,429.0,-39.86013986013986
KNn,-3.0,CEc,320.0,492.0,-34.959349593495936
KNn,-3.0,CEe,26.0,38.0,-31.57894736842105
KNn,-3.0,CL,230.0,348.0,-33.90804597701149
KNn,-3.0,MCr,198.0,307.0,-35.50488599348534
KNn,-3.0,MCt,323.0,498.0,-35.140562248995984
KNn,-3.0,MCu,303.0,510.0,-40.588235294117645
KNn,-3.0,MS,94.0,122.0,-22.950819672131146
KNn,-3.0,QLl,210.0,318.0,-33.9622641509434
KNn,-3.0,QLq,109.0,177.0,-38.4180790960452
KNn,-3.0,SNs,8.0,8.0,0.0
KNn,-3.0,KNa,330.0,533.0,-38.08630393996248
KNn,-3.0,KNc,260.0,345.0,-24.637681159420293
KNn,-3.0,KNf,181.0,292.0,-38.013698630136986
KNn,-3.0,KNn,166.0,290.0,-42.758620689655174
KNn,-3.0,KNs,220.0,350.0,-37.142857142857146
KNn,-3.0,AT,263.0,440.0,-40.22727272727273
KNn,-3.0,VO,211.0,316.0,-33.22784810126582
KNn,-2.0,AS,326.0,429.0,-24.00932400932401
KNn,-2.0,CEc,403.0,492.0,-18.089430894308943
KNn,-2.0,CEe,32.0,38.0,-15.789473684210526
KNn,-2.0,CL,291.0,348.0,-16.379310344827587
KNn,-2.0,MCr,254.0,307.0,-17.263843648208468
KNn,-2.0,MCt,402.0,498.0,-19.27710843373494
KNn,-2.0,MCu,385.0,510.0,-24.509803921568626
KNn,-2.0,MS,107.0,122.0,-12.295081967213115
KNn,-2.0,QLl,270.0,318.0,-15.09433962264151
KNn,-2.0,QLq,147.0,177.0,-16.94915254237288
KNn,-2.0,SNs,8.0,8.0,0.0
KNn,-2.0,KNa,404.0,533.0,-24.202626641651033
KNn,-2.0,KNc,310.0,345.0,-10.144927536231885
KNn,-2.0,KNf,243.0,292.0,-16.78082191780822
KNn,-2.0,KNn,200.0,290.0,-31.03448275862069
KNn,-2.0,KNs,281.0,350.0,-19.714285714285715
KNn,-2.0,AT,333.0,440.0,-24.31818181818182
KNn,-2.0,VO,260.0,316.0,-17.72151898734177
KNn,-1.5,AS,369.0,429.0,-13.986013986013987
KNn,-1.5,CEc,450.0,492.0,-8.536585365853659
KNn,-1.5,CEe,35.0,38.0,-7.894736842105263
KNn,-1.5,CL,310.0,348.0,-10.919540229885058
KNn,-1.5,MCr,278.0,307.0,-9.446254071661238
KNn,-1.5,MCt,444.0,498.0,-10.843373493975903
KNn,-1.5,MCu,447.0,510.0,-12.352941176470589
KNn,-1.5,MS,115.0,122.0,-5.737704918032787
KNn,-1.5,QLl,286.0,318.0,-10.062893081761008
KNn,-1.5,QLq,160.0,177.0,-9.6045197740113
KNn,-1.5,SNs,8.0,8.0,0.0
KNn,-1.5,KNa,462.0,533.0,-13.320825515947469
KNn,-1.5,KNc,344.0,345.0,-0.2898550724637681
KNn,-1.5,KNf,264.0,292.0,-9.58904109589041
KNn,-1.5,KNn,232.0,290.0,-20.0
KNn,-1.5,KNs,318.0,350.0,-9.142857142857142
KNn,-1.5,AT,384.0,440.0,-12.727272727272727
KNn,-1.5,VO,284.0,316.0,-10.126582278481013
KNn,-1.0,AS,390.0,429.0,-9.090909090909092
KNn,-1.0,CEc,465.0,492.0,-5.487804878048781
KNn,-1.0,CEe,35.0,38.0,-7.894736842105263
KNn,-1.0,CL,327.0,348.0,-6.0344827586206895
KNn,-1.0,MCr,291.0,307.0,-5.211726384364821
KNn,-1.0,MCt,466.0,498.0,-6.425702811244979
KNn,-1.0,MCu,473.0,510.0,-7.254901960784315
KNn,-1.0,MS,115.0,122.0,-5.737704918032787
KNn,-1.0,QLl,305.0,318.0,-4.088050314465408
KNn,-1.0,QLq,176.0,177.0,-0.5649717514124294
KNn,-1.0,SNs,8.0,8.0,0.0
KNn,-1.0,KNa,480.0,533.0,-9.943714821763603
KNn,-1.0,KNc,336.0,345.0,-2.608695652173913
KNn,-1.0,KNf,285.0,292.0,-2.3972602739726026
KNn,-1.0,KNn,260.0,290.0,-10.344827586206897
KNn,-1.0,KNs,320.0,350.0,-8.571428571428571
KNn,-1.0,AT,407.0,440.0,-7.5
KNn,-1.0,VO,296.0,316.0,-6.329113924050633
KNn,0.0,AS,429.0,429.0,0.0
KNn,0.0,CEc,492.0,492.0,0.0
KNn,0.0,CEe,38.0,38.0,0.0
KNn,0.0,CL,348.0,348.0,0.0
KNn,0.0,MCr,307.0,307.0,0.0
KNn,0.0,MCt,498.0,498.0,0.0
KNn,0.0,MCu,510.0,510.0,0.0
KNn,0.0,MS,122.0,122.0,0.0
KNn,0.0,QLl,318.0,318.0,0.0
KNn,0.0,QLq,177.0,177.0,0.0
KNn,0.0,SNs,8.0,8.0,0.0
KNn,0.0,KNa,533.0,533.0,0.0
KNn,0.0,KNc,345.0,345.0,0.0
KNn,0.0,KNf,292.0,292.0,0.0
KNn,0.0,KNn,290.0,290.0,0.0
KNn,0.0,KNs,350.0,350.0,0.0
KNn,0.0,AT,440.0,440.0,0.0
KNn,0.0,VO,316.0,316.0,0.0
KNn,0.5,AS,438.0,429.0,2.097902097902098
KNn,0.5,CEc,501.0,492.0,1.8292682926829267
KNn,0.5,CEe,40.0,38.0,5.263157894736842
KNn,0.5,CL,353.0,348.0,1.4367816091954022
KNn,0.5,MCr,316.0,307.0,2.9315960912052117
KNn,0.5,MCt,507.0,498.0,1.8072289156626504
KNn,0.5,MCu,521.0,510.0,2.156862745098039
KNn,0.5,MS,122.0,122.0,0.0
KNn,0.5,QLl,330.0,318.0,3.7735849056603774
KNn,0.5,QLq,179.0,177.0,1.1299435028248588
KNn,0.5,SNs,8.0,8.0,0.0
KNn,0.5,KNa,537.0,533.0,0.7504690431519699
KNn,0.5,KNc,349.0,345.0,1.1594202898550725
KNn,0.5,KNf,294.0,292.0,0.684931506849315
KNn,0.5,KNn,289.0,290.0,-0.3448275862068966
KNn,0.5,KNs,354.0,350.0,1.1428571428571428
KNn,0.5,AT,451.0,440.0,2.5
KNn,0.5,VO,320.0,316.0,1.2658227848101267
KNs,-3.0,AS,289.0,429.0,-32.634032634032636
KNs,-3.0,CEc,358.0,492.0,-27.235772357723576
KNs,-3.0,CEe,32.0,38.0,-15.789473684210526
KNs,-3.0,CL,247.0,348.0,-29.022988505747126
KNs,-3.0,MCr,235.0,307.0,-23.452768729641694
KNs,-3.0,MCt,357.0,498.0,-28.313253012048197
KNs,-3.0,MCu,353.0,510.0,-30.784313725490197
KNs,-3.0,MS,91.0,122.0,-25.40983606557377
KNs,-3.0,QLl,234.0,318.0,-26.41509433962264
KNs,-3.0,QLq,128.0,177.0,-27.683615819209038
KNs,-3.0,SNs,6.0,8.0,-25.0
KNs,-3.0,KNa,355.0,533.0,-33.39587242026266
KNs,-3.0,KNc,287.0,345.0,-16.81159420289855
KNs,-3.0,KNf,198.0,292.0,-32.19178082191781
KNs,-3.0,KNn,175.0,290.0,-39.6551724137931
KNs,-3.0,KNs,250.0,350.0,-28.57142857142857
KNs,-3.0,AT,314.0,440.0,-28.636363636363637
KNs,-3.0,VO,235.0,316.0,-25.63291139240506
KNs,-2.0,AS,361.0,429.0,-15.85081585081585
KNs,-2.0,CEc,437.0,492.0,-11.178861788617885
KNs,-2.0,CEe,34.0,38.0,-10.526315789473683
KNs,-2.0,CL,301.0,348.0,-13.505747126436782
KNs,-2.0,MCr,281.0,307.0,-8.469055374592834
KNs,-2.0,MCt,436.0,498.0,-12.449799196787147
KNs,-2.0,MCu,433.0,510.0,-15.098039215686274
KNs,-2.0,MS,110.0,122.0,-9.836065573770492
KNs,-2.0,QLl,293.0,318.0,-7.861635220125786
KNs,-2.0,QLq,164.0,177.0,-7.344632768361582
