discouraged_ability,alpha,test_ability,score,baseline,delta_pct
KNs,-2.0,KNs,296.0,346.0,-14.450867052023122
KNs,-2.0,AT,298.0,350.0,-14.857142857142858
KNs,-2.0,VO,66.0,84.0,-21.428571428571427
KNs,-1.5,AS,165.0,229.0,-27.947598253275107
KNs,-1.5,CEc,285.0,316.0,-9.81012658227848
KNs,-1.5,CEe,24.0,30.0,-20.0
KNs,-1.5,CL,216.0,252.0,-14.285714285714285
KNs,-1.5,MCr,167.0,193.0,-13.471502590673575
KNs,-1.5,MCt,325.0,376.0,-13.563829787234042
KNs,-1.5,MCu,362.0,426.0,-15.023474178403756
KNs,-1.5,MS,77.0,86.0,-10.465116279069768
KNs,-1.5,QLl,225.0,236.0,-4.661016949152542
KNs,-1.5,QLq,116.0,117.0,-0.8547008547008548
KNs,-1.5,SNs,0.0,0.0,0.0
KNs,-1.5,KNa,435.0,517.0,-15.860735009671178
KNs,-1.5,KNc,302.0,317.0,-4.73186119873817
KNs,-1.5,KNf,239.0,266.0,-10.150375939849624
KNs,-1.5,KNn,218.0,274.0,-20.437956204379564
KNs,-1.5,KNs,302.0,346.0,-12.716763005780345
KNs,-1.5,AT,294.0,350.0,-16.0
KNs,-1.5,VO,66.0,84.0,-21.428571428571427
KNs,-1.0,AS,196.0,229.0,-14.41048034934498
KNs,-1.0,CEc,298.0,316.0,-5.69620253164557
KNs,-1.0,CEe,27.0,30.0,-10.0
KNs,-1.0,CL,230.0,252.0,-8.73015873015873
KNs,-1.0,MCr,181.0,193.0,-6.217616580310881
KNs,-1.0,MCt,351.0,376.0,-6.648936170212766
KNs,-1.0,MCu,392.0,426.0,-7.981220657276995
KNs,-1.0,MS,80.0,86.0,-6.976744186046512
KNs,-1.0,QLl,233.0,236.0,-1.2711864406779663
KNs,-1.0,QLq,127.0,117.0,8.547008547008547
KNs,-1.0,SNs,0.0,0.0,0.0
KNs,-1.0,KNa,464.0,517.0,-10.251450676982591
KNs,-1.0,KNc,297.0,317.0,-6.309148264984227
KNs,-1.0,KNf,273.0,266.0,2.631578947368421
KNs,-1.0,KNn,243.0,274.0,-11.313868613138686
KNs,-1.0,KNs,316.0,346.0,-8.670520231213873
KNs,-1.0,AT,320.0,350.0,-8.571428571428571
KNs,-1.0,VO,81.0,84.0,-3.571428571428571
KNs,0.0,AS,229.0,229.0,0.0
KNs,0.0,CEc,316.0,316.0,0.0
KNs,0.0,CEe,30.0,30.0,0.0
KNs,0.0,CL,252.0,252.0,0.0
KNs,0.0,MCr,193.0,193.0,0.0
KNs,0.0,MCt,376.0,376.0,0.0
KNs,0.0,MCu,426.0,426.0,0.0
KNs,0.0,MS,86.0,86.0,0.0
KNs,0.0,QLl,236.0,236.0,0.0
KNs,0.0,QLq,117.0,117.0,0.0
KNs,0.0,SNs,0.0,0.0,0.0
KNs,0.0,KNa,517.0,517.0,0.0
KNs,0.0,KNc,317.0,317.0,0.0
KNs,0.0,KNf,266.0,266.0,0.0
KNs,0.0,KNn,274.0,274.0,0.0
KNs,0.0,KNs,346.0,346.0,0.0
KNs,0.0,AT,350.0,350.0,0.0
KNs,0.0,VO,84.0,84.0,0.0
KNs,0.5,AS,231.0,229.0,0.8733624454148471
KNs,0.5,CEc,325.0,316.0,2.848101265822785
KNs,0.5,CEe,30.0,30.0,0.0
KNs,0.5,CL,257.0,252.0,1.984126984126984
KNs,0.5,MCr,202.0,193.0,4.66321243523316
KNs,0.5,MCt,385.0,376.0,2.393617021276596
KNs,0.5,MCu,429.0,426.0,0.7042253521126761
KNs,0.5,MS,86.0,86.0,0.0
KNs,0.5,QLl,248.0,236.0,5.084745762711865
KNs,0.5,QLq,117.0,117.0,0.0
KNs,0.5,SNs,0.0,0.0,0.0
KNs,0.5,KNa,510.0,517.0,-1.3539651837524178
KNs,0.5,KNc,306.0,317.0,-3.4700315457413247
KNs,0.5,KNf,268.0,266.0,0.7518796992481203
KNs,0.5,KNn,262.0,274.0,-4.37956204379562
KNs,0.5,KNs,347.0,346.0,0.2890173410404624
KNs,0.5,AT,353.0,350.0,0.8571428571428572
KNs,0.5,VO,87.0,84.0,3.571428571428571
MCr,-3.0,AS,168.0,229.0,-26.637554585152838
MCr,-3.0,CEc,271.0,316.0,-14.240506329113925
MCr,-3.0,CEe,27.0,30.0,-10.0
MCr,-3.0,CL,217.0,252.0,-13.88888888888889
MCr,-3.0,MCr,164.0,193.0,-15.025906735751295
MCr,-3.0,MCt,310.0,376.0,-17.5531914893617
MCr,-3.0,MCu,334.0,426.0,-21.5962441314554
MCr,-3.0,MS,74.0,86.0,-13.953488372093023
MCr,-3.0,QLl,208.0,236.0,-11.864406779661017
MCr,-3.0,QLq,87.0,117.0,-25.64102564102564
MCr,-3.0,SNs,0.0,0.0,0.0
MCr,-3.0,KNa,386.0,517.0,-25.338491295938105
MCr,-3.0,KNc,261.0,317.0,-17.665615141955836
MCr,-3.0,KNf,202.0,266.0,-24.06015037593985
MCr,-3.0,KNn,192.0,274.0,-29.927007299270077
MCr,-3.0,KNs,292.0,346.0,-15.606936416184972
MCr,-3.0,AT,283.0,350.0,-19.142857142857142
MCr,-3.0,VO,72.0,84.0,-14.285714285714285
MCr,-2.0,AS,186.0,229.0,-18.777292576419214
MCr,-2.0,CEc,299.0,316.0,-5.379746835443038
MCr,-2.0,CEe,30.0,30.0,0.0
MCr,-2.0,CL,236.0,252.0,-6.349206349206349
MCr,-2.0,MCr,185.0,193.0,-4.145077720207254
MCr,-2.0,MCt,338.0,376.0,-10.106382978723403
MCr,-2.0,MCu,373.0,426.0,-12.44131455399061
MCr,-2.0,MS,80.0,86.0,-6.976744186046512
MCr,-2.0,QLl,227.0,236.0,-3.8135593220338984
MCr,-2.0,QLq,103.0,117.0,-11.965811965811966
MCr,-2.0,SNs,0.0,0.0,0.0
MCr,-2.0,KNa,439.0,517.0,-15.087040618955513
MCr,-2.0,KNc,296.0,317.0,-6.624605678233439
MCr,-2.0,KNf,235.0,266.0,-11.654135338345863
MCr,-2.0,KNn,221.0,274.0,-19.34306569343066
MCr,-2.0,KNs,321.0,346.0,-7.225433526011561
MCr,-2.0,AT,310.0,350.0,-11.428571428571429
MCr,-2.0,VO,75.0,84.0,-10.714285714285714
MCr,-1.5,AS,195.0,229.0,-14.847161572052403
MCr,-1.5,CEc,306.0,316.0,-3.1645569620253164
MCr,-1.5,CEe,30.0,30.0,0.0
MCr,-1.5,CL,245.0,252.0,-2.7777777777777777
MCr,-1.5,MCr,186.0,193.0,-3.6269430051813467
MCr,-1.5,MCt,353.0,376.0,-6.117021276595745
MCr,-1.5,MCu,384.0,426.0,-9.859154929577464
MCr,-1.5,MS,89.0,86.0,3.488372093023256
MCr,-1.5,QLl,233.0,236.0,-1.2711864406779663
MCr,-1.5,QLq,103.0,117.0,-11.965811965811966
MCr,-1.5,SNs,0.0,0.0,0.0
MCr,-1.5,KNa,446.0,517.0,-13.733075435203096
MCr,-1.5,KNc,294.0,317.0,-7.255520504731862
MCr,-1.5,KNf,237.0,266.0,-10.902255639097744
MCr,-1.5,KNn,228.0,274.0,-16.78832116788321
MCr,-1.5,KNs,322.0,346.0,-6.9364161849710975
MCr,-1.5,AT,320.0,350.0,-8.571428571428571
MCr,-1.5,VO,78.0,84.0,-7.142857142857142
MCr,-1.0,AS,216.0,229.0,-5.676855895196507
MCr,-1.0,CEc,312.0,316.0,-1.2658227848101267
MCr,-1.0,CEe,30.0,30.0,0.0
MCr,-1.0,CL,250.0,252.0,-0.7936507936507936
MCr,-1.0,MCr,198.0,193.0,2.5906735751295336
MCr,-1.0,MCt,363.0,376.0,-3.4574468085106385
MCr,-1.0,MCu,402.0,426.0,-5.633802816901409
MCr,-1.0,MS,89.0,86.0,3.488372093023256
MCr,-1.0,QLl,236.0,236.0,0.0
MCr,-1.0,QLq,108.0,117.0,-7.6923076923076925
MCr,-1.0,SNs,0.0,0.0,0.0
MCr,-1.0,KNa,472.0,517.0,-8.704061895551257
MCr,-1.0,KNc,310.0,317.0,-2.2082018927444795
MCr,-1.0,KNf,244.0,266.0,-8.270676691729323
MCr,-1.0,KNn,240.0,274.0,-12.408759124087592
MCr,-1.0,KNs,338.0,346.0,-2.312138728323699
MCr,-1.0,AT,329.0,350.0,-6.0
MCr,-1.0,VO,78.0,84.0,-7.142857142857142
MCr,0.0,AS,229.0,229.0,0.0
MCr,0.0,CEc,316.0,316.0,0.0
MCr,0.0,CEe,30.0,30.0,0.0
MCr,0.0,CL,252.0,252.0,0.0
MCr,0.0,MCr,193.0,193.0,0.0
MCr,0.0,MCt,376.0,376.0,0.0
MCr,0.0,MCu,426.0,426.0,0.0
MCr,0.0,MS,86.0,86.0,0.0
MCr,0.0,QLl,236.0,236.0,0.0
MCr,0.0,QLq,117.0,117.0,0.0
MCr,0.0,SNs,0.0,0.0,0.0
MCr,0.0,KNa,517.0,517.0,0.0
MCr,0.0,KNc,317.0,317.0,0.0
MCr,0.0,KNf,266.0,266.0,0.0
MCr,0.0,KNn,274.0,274.0,0.0
MCr,0.0,KNs,346.0,346.0,0.0
MCr,0.0,AT,350.0,350.0,0.0
MCr,0.0,VO,84.0,84.0,0.0
MCr,0.5,AS,222.0,229.0,-3.056768558951965
MCr,0.5,CEc,316.0,316.0,0.0
MCr,0.5,CEe,27.0,30.0,-10.0
MCr,0.5,CL,251.0,252.0,-0.3968253968253968
MCr,0.5,MCr,196.0,193.0,1.5544041450777202
MCr,0.5,MCt,373.0,376.0,-0.7978723404255319
MCr,0.5,MCu,423.0,426.0,-0.7042253521126761
MCr,0.5,MS,83.0,86.0,-3.488372093023256
MCr,0.5,QLl,235.0,236.0,-0.423728813559322
MCr,0.5,QLq,105.0,117.0,-10.256410256410255
MCr,0.5,SNs,0.0,0.0,0.0
MCr,0.5,KNa,508.0,517.0,-1.7408123791102514
MCr,0.5,KNc,310.0,317.0,-2.2082018927444795
MCr,0.5,KNf,257.0,266.0,-3.3834586466165413
MCr,0.5,KNn,267.0,274.0,-2.5547445255474455
MCr,0.5,KNs,347.0,346.0,0.2890173410404624
MCr,0.5,AT,344.0,350.0,-1.7142857142857144
MCr,0.5,VO,78.0,84.0,-7.142857142857142
MCt,-3.0,AS,144.0,229.0,-37.117903930131
MCt,-3.0,CEc,244.0,316.0,-22.78481012658228
MCt,-3.0,CEe,24.0,30.0,-20.0
MCt,-3.0,CL,185.0,252.0,-26.58730158730159
MCt,-3.0,MCr,144.0,193.0,-25.38860103626943
MCt,-3.0,MCt,273.0,376.0,-27.393617021276594
MCt,-3.0,MCu,298.0,426.0,-30.046948356807512
MCt,-3.0,MS,82.0,86.0,-4.651162790697675
MCt,-3.0,QLl,186.0,236.0,-21.1864406779661
MCt,-3.0,QLq,93.0,117.0,-20.51282051282051
MCt,-3.0,SNs,0.0,0.0,0.0
MCt,-3.0,KNa,367.0,517.0,-29.013539651837522
MCt,-3.0,KNc,267.0,317.0,-15.772870662460567
MCt,-3.0,KNf,197.0,266.0,-25.93984962406015
MCt,-3.0,KNn,167.0,274.0,-39.05109489051095
MCt,-3.0,KNs,253.0,346.0,-26.878612716763005
MCt,-3.0,AT,252.0,350.0,-28.000000000000004
MCt,-3.0,VO,63.0,84.0,-25.0
MCt,-2.0,AS,177.0,229.0,-22.707423580786028
MCt,-2.0,CEc,296.0,316.0,-6.329113924050633
MCt,-2.0,CEe,30.0,30.0,0.0
MCt,-2.0,CL,224.0,252.0,-11.11111111111111
MCt,-2.0,MCr,176.0,193.0,-8.808290155440414
MCt,-2.0,MCt,337.0,376.0,-10.372340425531915
MCt,-2.0,MCu,369.0,426.0,-13.380281690140844
MCt,-2.0,MS,90.0,86.0,4.651162790697675
MCt,-2.0,QLl,222.0,236.0,-5.932203389830509
MCt,-2.0,QLq,109.0,117.0,-6.837606837606838
MCt,-2.0,SNs,0.0,0.0,0.0
MCt,-2.0,KNa,436.0,517.0,-15.667311411992262
MCt,-2.0,KNc,308.0,317.0,-2.8391167192429023
MCt,-2.0,KNf,230.0,266.0,-13.533834586466165
MCt,-2.0,KNn,211.0,274.0,-22.99270072992701
MCt,-2.0,KNs,308.0,346.0,-10.982658959537572
MCt,-2.0,AT,309.0,350.0,-11.714285714285715
MCt,-2.0,VO,69.0,84.0,-17.857142857142858
MCt,-1.5,AS,180.0,229.0,-21.397379912663755
MCt,-1.5,CEc,300.0,316.0,-5.063291139240507
MCt,-1.5,CEe,30.0,30.0,0.0
MCt,-1.5,CL,233.0,252.0,-7.5396825396825395
MCt,-1.5,MCr,186.0,193.0,-3.6269430051813467
MCt,-1.5,MCt,354.0,376.0,-5.851063829787234
MCt,-1.5,MCu,374.0,426.0,-12.206572769953052
MCt,-1.5,MS,89.0,86.0,3.488372093023256
MCt,-1.5,QLl,229.0,236.0,-2.9661016949152543
MCt,-1.5,QLq,103.0,117.0,-11.965811965811966
MCt,-1.5,SNs,0.0,0.0,0.0
MCt,-1.5,KNa,438.0,517.0,-15.28046421663443
MCt,-1.5,KNc,301.0,317.0,-5.047318611987381
MCt,-1.5,KNf,230.0,266.0,-13.533834586466165
MCt,-1.5,KNn,214.0,274.0,-21.897810218978105
MCt,-1.5,KNs,315.0,346.0,-8.959537572254336
MCt,-1.5,AT,322.0,350.0,-8.0
MCt,-1.5,VO,66.0,84.0,-21.428571428571427
MCt,-1.0,AS,213.0,229.0,-6.986899563318777
MCt,-1.0,CEc,312.0,316.0,-1.2658227848101267
MCt,-1.0,CEe,30.0,30.0,0.0
MCt,-1.0,CL,250.0,252.0,-0.7936507936507936
MCt,-1.0,MCr,192.0,193.0,-0.5181347150259068
MCt,-1.0,MCt,372.0,376.0,-1.0638297872340425
MCt,-1.0,MCu,402.0,426.0,-5.633802816901409
MCt,-1.0,MS,89.0,86.0,3.488372093023256
MCt,-1.0,QLl,239.0,236.0,1.2711864406779663
MCt,-1.0,QLq,111.0,117.0,-5.128205128205128
MCt,-1.0,SNs,0.0,0.0,0.0
MCt,-1.0,KNa,471.0,517.0,-8.897485493230175
MCt,-1.0,KNc,307.0,317.0,-3.1545741324921135
MCt,-1.0,KNf,252.0,266.0,-5.263157894736842
MCt,-1.0,KNn,233.0,274.0,-14.963503649635038
MCt,-1.0,KNs,339.0,346.0,-2.023121387283237
MCt,-1.0,AT,345.0,350.0,-1.4285714285714286
MCt,-1.0,VO,78.0,84.0,-7.142857142857142
MCt,0.0,AS,229.0,229.0,0.0
MCt,0.0,CEc,316.0,316.0,0.0
MCt,0.0,CEe,30.0,30.0,0.0
MCt,0.0,CL,252.0,252.0,0.0
MCt,0.0,MCr,193.0,193.0,0.0
MCt,0.0,MCt,376.0,376.0,0.0
MCt,0.0,MCu,426.0,426.0,0.0
MCt,0.0,MS,86.0,86.0,0.0
MCt,0.0,QLl,236.0,236.0,0.0
MCt,0.0,QLq,117.0,117.0,0.0
MCt,0.0,SNs,0.0,0.0,0.0
MCt,0.0,KNa,517.0,517.0,0.0
MCt,0.0,KNc,317.0,317.0,0.0
MCt,0.0,KNf,266.0,266.0,0.0
MCt,0.0,KNn,274.0,274.0,0.0
MCt,0.0,KNs,346.0,346.0,0.0
MCt,0.0,AT,350.0,350.0,0.0
MCt,0.0,VO,84.0,84.0,0.0
MCt,0.5,AS,232.0,229.0,1.3100436681222707
MCt,0.5,CEc,326.0,316.0,3.1645569620253164
MCt,0.5,CEe,30.0,30.0,0.0
MCt,0.5,CL,258.0,252.0,2.380952380952381
MCt,0.5,MCr,200.0,193.0,3.6269430051813467
MCt,0.5,MCt,383.0,376.0,1.8617021276595744
MCt,0.5,MCu,433.0,426.0,1.643192488262911
MCt,0.5,MS,86.0,86.0,0.0
MCt,0.5,QLl,246.0,236.0,4.23728813559322
MCt,0.5,QLq,114.0,117.0,-2.564102564102564
MCt,0.5,SNs,0.0,0.0,0.0
MCt,0.5,KNa,515.0,517.0,-0.3868471953578337
MCt,0.5,KNc,314.0,317.0,-0.9463722397476341
MCt,0.5,KNf,265.0,266.0,-0.37593984962406013
MCt,0.5,KNn,274.0,274.0,0.0
MCt,0.5,KNs,351.0,346.0,1.4450867052023122
MCt,0.5,AT,350.0,350.0,0.0
MCt,0.5,VO,84.0,84.0,0.0
MCu,-3.0,AS,138.0,229.0,-39.737991266375545
MCu,-3.0,CEc,251.0,316.0,-20.569620253164558
MCu,-3.0,CEe,21.0,30.0,-30.0
MCu,-3.0,CL,202.0,252.0,-19.841269841269842
MCu,-3.0,MCr,144.0,193.0,-25.38860103626943
MCu,-3.0,MCt,296.0,376.0,-21.27659574468085
MCu,-3.0,MCu,328.0,426.0,-23.004694835680752
MCu,-3.0,MS,87.0,86.0,1.1627906976744187
MCu,-3.0,QLl,204.0,236.0,-13.559322033898304
MCu,-3.0,QLq,91.0,117.0,-22.22222222222222
MCu,-3.0,SNs,0.0,0.0,0.0
MCu,-3.0,KNa,392.0,517.0,-24.177949709864606
MCu,-3.0,KNc,286.0,317.0,-9.779179810725552
MCu,-3.0,KNf,194.0,266.0,-27.06766917293233
MCu,-3.0,KNn,186.0,274.0,-32.11678832116788
MCu,-3.0,KNs,285.0,346.0,-17.63005780346821
MCu,-3.0,AT,280.0,350.0,-20.0
MCu,-3.0,VO,60.0,84.0,-28.57142857142857
MCu,-2.0,AS,180.0,229.0,-21.397379912663755
MCu,-2.0,CEc,288.0,316.0,-8.860759493670885
MCu,-2.0,CEe,27.0,30.0,-10.0
MCu,-2.0,CL,239.0,252.0,-5.158730158730158
MCu,-2.0,MCr,184.0,193.0,-4.66321243523316
MCu,-2.0,MCt,359.0,376.0,-4.521276595744681
MCu,-2.0,MCu,392.0,426.0,-7.981220657276995
MCu,-2.0,MS,93.0,86.0,8.13953488372093
MCu,-2.0,QLl,242.0,236.0,2.5423728813559325
MCu,-2.0,QLq,119.0,117.0,1.7094017094017095
MCu,-2.0,SNs,0.0,0.0,0.0
MCu,-2.0,KNa,451.0,517.0,-12.76595744680851
MCu,-2.0,KNc,312.0,317.0,-1.5772870662460567
MCu,-2.0,KNf,236.0,266.0,-11.278195488721805
MCu,-2.0,KNn,224.0,274.0,-18.248175182481752
MCu,-2.0,KNs,318.0,346.0,-8.092485549132949
MCu,-2.0,AT,331.0,350.0,-5.428571428571429
MCu,-2.0,VO,69.0,84.0,-17.857142857142858
MCu,-1.5,AS,198.0,229.0,-13.537117903930133
MCu,-1.5,CEc,304.0,316.0,-3.79746835443038
MCu,-1.5,CEe,27.0,30.0,-10.0
MCu,-1.5,CL,241.0,252.0,-4.365079365079365
MCu,-1.5,MCr,191.0,193.0,-1.0362694300518136
MCu,-1.5,MCt,368.0,376.0,-2.127659574468085
MCu,-1.5,MCu,406.0,426.0,-4.694835680751173
MCu,-1.5,MS,89.0,86.0,3.488372093023256
MCu,-1.5,QLl,248.0,236.0,5.084745762711865
MCu,-1.5,QLq,123.0,117.0,5.128205128205128
MCu,-1.5,SNs,0.0,0.0,0.0
MCu,-1.5,KNa,482.0,517.0,-6.769825918762089
MCu,-1.5,KNc,316.0,317.0,-0.31545741324921134
MCu,-1.5,KNf,253.0,266.0,-4.887218045112782
MCu,-1.5,KNn,243.0,274.0,-11.313868613138686
MCu,-1.5,KNs,333.0,346.0,-3.7572254335260116
MCu,-1.5,AT,338.0,350.0,-3.428571428571429
MCu,-1.5,VO,75.0,84.0,-10.714285714285714
MCu,-1.0,AS,210.0,229.0,-8.296943231441048
MCu,-1.0,CEc,309.0,316.0,-2.2151898734177213
MCu,-1.0,CEe,27.0,30.0,-10.0
MCu,-1.0,CL,244.0,252.0,-3.1746031746031744
MCu,-1.0,MCr,186.0,193.0,-3.6269430051813467
MCu,-1.0,MCt,367.0,376.0,-2.393617021276596
MCu,-1.0,MCu,401.0,426.0,-5.868544600938967
MCu,-1.0,MS,89.0,86.0,3.488372093023256
MCu,-1.0,QLl,243.0,236.0,2.9661016949152543
MCu,-1.0,QLq,122.0,117.0,4.273504273504273
MCu,-1.0,SNs,0.0,0.0,0.0
MCu,-1.0,KNa,488.0,517.0,-5.609284332688588
MCu,-1.0,KNc,310.0,317.0,-2.2082018927444795
MCu,-1.0,KNf,255.0,266.0,-4.135338345864661
MCu,-1.0,KNn,251.0,274.0,-8.394160583941606
MCu,-1.0,KNs,339.0,346.0,-2.023121387283237
MCu,-1.0,AT,339.0,350.0,-3.1428571428571432
MCu,-1.0,VO,75.0,84.0,-10.714285714285714
MCu,0.0,AS,229.0,229.0,0.0
MCu,0.0,CEc,316.0,316.0,0.0
MCu,0.0,CEe,30.0,30.0,0.0
MCu,0.0,CL,252.0,252.0,0.0
MCu,0.0,MCr,193.0,193.0,0.0
MCu,0.0,MCt,376.0,376.0,0.0
MCu,0.0,MCu,426.0,426.0,0.0
MCu,0.0,MS,86.0,86.0,0.0
MCu,0.0,QLl,236.0,236.0,0.0
MCu,0.0,QLq,117.0,117.0,0.0
MCu,0.0,SNs,0.0,0.0,0.0
MCu,0.0,KNa,517.0,517.0,0.0
MCu,0.0,KNc,317.0,317.0,0.0
MCu,0.0,KNf,266.0,266.0,0.0
MCu,0.0,KNn,274.0,274.0,0.0
MCu,0.0,KNs,346.0,346.0,0.0
MCu,0.0,AT,350.0,350.0,0.0
MCu,0.0,VO,84.0,84.0,0.0
MCu,0.5,AS,235.0,229.0,2.6200873362445414
MCu,0.5,CEc,329.0,316.0,4.113924050632911
MCu,0.5,CEe,30.0,30.0,0.0
MCu,0.5,CL,261.0,252.0,3.571428571428571
MCu,0.5,MCr,203.0,193.0,5.181347150259067
MCu,0.5,MCt,386.0,376.0,2.6595744680851063
MCu,0.5,MCu,436.0,426.0,2.3474178403755865
MCu,0.5,MS,86.0,86.0,0.0
MCu,0.5,QLl,249.0,236.0,5.508474576271186
MCu,0.5,QLq,118.0,117.0,0.8547008547008548
MCu,0.5,SNs,0.0,0.0,0.0
MCu,0.5,KNa,519.0,517.0,0.3868471953578337
MCu,0.5,KNc,314.0,317.0,-0.9463722397476341
MCu,0.5,KNf,269.0,266.0,1.1278195488721803
MCu,0.5,KNn,278.0,274.0,1.4598540145985401
MCu,0.5,KNs,351.0,346.0,1.4450867052023122
MCu,0.5,AT,353.0,350.0,0.8571428571428572
MCu,0.5,VO,84.0,84.0,0.0
MS,-3.0,AS,162.0,229.0,-29.257641921397383
MS,-3.0,CEc,283.0,316.0,-10.443037974683545
MS,-3.0,CEe,27.0,30.0,-10.0
MS,-3.0,CL,225.0,252.0,-10.714285714285714
MS,-3.0,MCr,172.0,193.0,-10.880829015544041
MS,-3.0,MCt,338.0,376.0,-10.106382978723403
MS,-3.0,MCu,356.0,426.0,-16.431924882629108
MS,-3.0,MS,83.0,86.0,-3.488372093023256
MS,-3.0,QLl,231.0,236.0,-2.11864406779661
MS,-3.0,QLq,118.0,117.0,0.8547008547008548
MS,-3.0,SNs,0.0,0.0,0.0
MS,-3.0,KNa,433.0,517.0,-16.247582205029012
MS,-3.0,KNc,287.0,317.0,-9.46372239747634
MS,-3.0,KNf,255.0,266.0,-4.135338345864661
MS,-3.0,KNn,225.0,274.0,-17.88321167883212
MS,-3.0,KNs,285.0,346.0,-17.63005780346821
MS,-3.0,AT,300.0,350.0,-14.285714285714285
MS,-3.0,VO,60.0,84.0,-28.57142857142857
MS,-2.0,AS,183.0,229.0,-20.087336244541483
MS,-2.0,CEc,302.0,316.0,-4.430379746835443
MS,-2.0,CEe,30.0,30.0,0.0
MS,-2.0,CL,237.0,252.0,-5.952380952380952
MS,-2.0,MCr,182.0,193.0,-5.699481865284974
MS,-2.0,MCt,359.0,376.0,-4.521276595744681
MS,-2.0,MCu,390.0,426.0,-8.450704225352112
MS,-2.0,MS,86.0,86.0,0.0
MS,-2.0,QLl,240.0,236.0,1.694915254237288
MS,-2.0,QLq,128.0,117.0,9.401709401709402
MS,-2.0,SNs,0.0,0.0,0.0
MS,-2.0,KNa,470.0,517.0,-9.090909090909092
MS,-2.0,KNc,316.0,317.0,-0.31545741324921134
MS,-2.0,KNf,261.0,266.0,-1.8796992481203008
MS,-2.0,KNn,234.0,274.0,-14.5985401459854
MS,-2.0,KNs,313.0,346.0,-9.53757225433526
MS,-2.0,AT,318.0,350.0,-9.142857142857142
MS,-2.0,VO,66.0,84.0,-21.428571428571427
MS,-1.5,AS,199.0,229.0,-13.100436681222707
MS,-1.5,CEc,301.0,316.0,-4.746835443037975
MS,-1.5,CEe,30.0,30.0,0.0
MS,-1.5,CL,244.0,252.0,-3.1746031746031744
MS,-1.5,MCr,193.0,193.0,0.0
MS,-1.5,MCt,358.0,376.0,-4.787234042553192
MS,-1.5,MCu,394.0,426.0,-7.511737089201878
MS,-1.5,MS,86.0,86.0,0.0
MS,-1.5,QLl,242.0,236.0,2.5423728813559325
MS,-1.5,QLq,122.0,117.0,4.273504273504273
MS,-1.5,SNs,0.0,0.0,0.0
MS,-1.5,KNa,469.0,517.0,-9.284332688588009
MS,-1.5,KNc,322.0,317.0,1.5772870662460567
MS,-1.5,KNf,257.0,266.0,-3.3834586466165413
MS,-1.5,KNn,239.0,274.0,-12.773722627737227
MS,-1.5,KNs,319.0,346.0,-7.803468208092486
MS,-1.5,AT,330.0,350.0,-5.714285714285714
MS,-1.5,VO,75.0,84.0,-10.714285714285714
MS,-1.0,AS,223.0,229.0,-2.6200873362445414
MS,-1.0,CEc,322.0,316.0,1.89873417721519
MS,-1.0,CEe,30.0,30.0,0.0
MS,-1.0,CL,259.0,252.0,2.7777777777777777
MS,-1.0,MCr,202.0,193.0,4.66321243523316
MS,-1.0,MCt,393.0,376.0,4.521276595744681
MS,-1.0,MCu,430.0,426.0,0.9389671361502347
MS,-1.0,MS,92.0,86.0,6.976744186046512
MS,-1.0,QLl,257.0,236.0,8.898305084745763
MS,-1.0,QLq,135.0,117.0,15.384615384615385
MS,-1.0,SNs,0.0,0.0,0.0
MS,-1.0,KNa,516.0,517.0,-0.19342359767891684
MS,-1.0,KNc,323.0,317.0,1.8927444794952681
MS,-1.0,KNf,279.0,266.0,4.887218045112782
MS,-1.0,KNn,254.0,274.0,-7.2992700729927
MS,-1.0,KNs,349.0,346.0,0.8670520231213872
MS,-1.0,AT,355.0,350.0,1.4285714285714286
MS,-1.0,VO,90.0,84.0,7.142857142857142
MS,0.0,AS,229.0,229.0,0.0
MS,0.0,CEc,316.0,316.0,0.0
MS,0.0,CEe,30.0,30.0,0.0
MS,0.0,CL,252.0,252.0,0.0
MS,0.0,MCr,193.0,193.0,0.0
MS,0.0,MCt,376.0,376.0,0.0
MS,0.0,MCu,426.0,426.0,0.0
MS,0.0,MS,86.0,86.0,0.0
MS,0.0,QLl,236.0,236.0,0.0
MS,0.0,QLq,117.0,117.0,0.0
MS,0.0,SNs,0.0,0.0,0.0
MS,0.0,KNa,517.0,517.0,0.0
MS,0.0,KNc,317.0,317.0,0.0
MS,0.0,KNf,266.0,266.0,0.0
MS,0.0,KNn,274.0,274.0,0.0
MS,0.0,KNs,346.0,346.0,0.0
MS,0.0,AT,350.0,350.0,0.0
MS,0.0,VO,84.0,84.0,0.0
MS,0.5,AS,226.0,229.0,-1.3100436681222707
MS,0.5,CEc,317.0,316.0,0.31645569620253167
MS,0.5,CEe,27.0,30.0,-10.0
MS,0.5,CL,249.0,252.0,-1.1904761904761905
MS,0.5,MCr,197.0,193.0,2.072538860103627
MS,0.5,MCt,374.0,376.0,-0.5319148936170213
MS,0.5,MCu,424.0,426.0,-0.4694835680751174
MS,0.5,MS,83.0,86.0,-3.488372093023256
MS,0.5,QLl,236.0,236.0,0.0
MS,0.5,QLq,107.0,117.0,-8.547008547008547
MS,0.5,SNs,0.0,0.0,0.0
MS,0.5,KNa,515.0,517.0,-0.3868471953578337
MS,0.5,KNc,307.0,317.0,-3.1545741324921135
MS,0.5,KNf,258.0,266.0,-3.007518796992481
MS,0.5,KNn,270.0,274.0,-1.4598540145985401
